1295.0,4.0,3.0,22.0,2.0,26.0,15.0,159.0,1.0,25.0,9.0,153.0,8.0,52.0,51.0,310.0,0.0,4.0,3.0,22.0,2.0,866.0,20.0,134.0,1.0,865.0,9.0,133.0,8.0,52.0,51.0,52.0
1295.0,25.0,3.0,27.0,13.0,157.0,15.0,99.0,1.0,25.0,19.0,133.0,13.0,157.0,91.0,955.0,1.0,25.0,3.0,867.0,13.0,877.0,15.0,879.0,1.0,25.0,19.0,133.0,13.0,97.0,91.0,97.0
1295.0,4.0,3.0,27.0,2.0,26.0,20.0,164.0,8.0,10.0,9.0,153.0,8.0,62.0,56.0,920.0,2.0,4.0,3.0,27.0,2.0,866.0,20.0,134.0,8.0,10.0,9.0,873.0,8.0,62.0,116.0,62.0
1295.0,27.0,3.0,27.0,15.0,159.0,15.0,159.0,9.0,153.0,9.0,153.0,51.0,315.0,51.0,315.0,3.0,27.0,3.0,27.0,15.0,879.0,15.0,99.0,9.0,873.0,9.0,873.0,51.0,872.0,51.0,51.0
1295.0,4.0,22.0,22.0,16.0,16.0,94.0,94.0,10.0,10.0,58.0,58.0,52.0,52.0,310.0,310.0,4.0,4.0,22.0,22.0,16.0,16.0,124.0,124.0,10.0,10.0,58.0,58.0,52.0,52.0,56.0,52.0
1295.0,29.0,3.0,27.0,17.0,161.0,15.0,159.0,11.0,155.0,9.0,153.0,53.0,317.0,51.0,315.0,5.0,29.0,3.0,27.0,17.0,881.0,15.0,99.0,11.0,875.0,9.0,873.0,53.0,872.0,51.0,51.0
1295.0,10.0,18.0,22.0,8.0,152.0,20.0,94.0,6.0,10.0,9.0,118.0,8.0,152.0,116.0,800.0,6.0,10.0,18.0,882.0,8.0,872.0,20.0,954.0,6.0,10.0,9.0,118.0,8.0,82.0,81.0,82.0
1295.0,151.0,9.0,153.0,79.0,943.0,81.0,585.0,7.0,151.0,9.0,153.0,79.0,943.0,81.0,945.0,7.0,151.0,9.0,873.0,79.0,872.0,81.0,159.0,7.0,151.0,9.0,153.0,79.0,152.0,91.0,91.0
1295.0,10.0,9.0,22.0,8.0,152.0,20.0,164.0,8.0,10.0,9.0,153.0,8.0,152.0,116.0,800.0,8.0,10.0,9.0,22.0,8.0,872.0,20.0,164.0,8.0,10.0,9.0,153.0,8.0,152.0,116.0,152.0
1295.0,153.0,9.0,153.0,81.0,945.0,81.0,945.0,9.0,153.0,9.0,153.0,81.0,945.0,81.0,585.0,9.0,153.0,9.0,153.0,81.0,879.0,81.0,159.0,9.0,153.0,9.0,153.0,81.0,152.0,81.0,81.0
1295.0,10.0,22.0,22.0,82.0,82.0,94.0,94.0,10.0,10.0,118.0,118.0,82.0,82.0,550.0,550.0,10.0,10.0,22.0,22.0,82.0,82.0,94.0,94.0,10.0,10.0,118.0,118.0,82.0,82.0,116.0,82.0
1295.0,155.0,9.0,153.0,83.0,947.0,81.0,945.0,11.0,155.0,9.0,153.0,83.0,947.0,81.0,585.0,11.0,155.0,9.0,153.0,83.0,881.0,81.0,159.0,11.0,155.0,9.0,153.0,83.0,152.0,81.0,81.0
1295.0,24.0,18.0,22.0,12.0,16.0,15.0,124.0,13.0,25.0,19.0,58.0,13.0,157.0,51.0,805.0,12.0,24.0,18.0,882.0,12.0,16.0,15.0,124.0,13.0,25.0,19.0,918.0,13.0,157.0,121.0,157.0
1295.0,25.0,19.0,27.0,13.0,157.0,15.0,159.0,13.0,25.0,19.0,163.0,13.0,157.0,121.0,805.0,13.0,25.0,19.0,27.0,13.0,157.0,15.0,159.0,13.0,25.0,19.0,163.0,13.0,157.0,121.0,157.0
1295.0,16.0,15.0,22.0,14.0,16.0,15.0,159.0,50.0,52.0,51.0,58.0,50.0,62.0,56.0,915.0,14.0,16.0,15.0,22.0,14.0,16.0,15.0,159.0,50.0,52.0,51.0,63.0,50.0,62.0,51.0,51.0
1295.0,27.0,15.0,27.0,15.0,159.0,15.0,159.0,51.0,63.0,51.0,63.0,51.0,915.0,51.0,915.0,15.0,27.0,15.0,27.0,15.0,159.0,15.0,159.0,51.0,63.0,51.0,63.0,51.0,157.0,51.0,51.0
1295.0,16.0,22.0,22.0,16.0,16.0,124.0,124.0,52.0,52.0,58.0,58.0,52.0,52.0,340.0,340.0,16.0,16.0,22.0,22.0,16.0,16.0,124.0,124.0,52.0,52.0,58.0,58.0,52.0,52.0,51.0,52.0
1295.0,29.0,15.0,27.0,17.0,161.0,15.0,159.0,53.0,65.0,51.0,63.0,53.0,917.0,51.0,915.0,17.0,29.0,15.0,27.0,17.0,161.0,15.0,159.0,53.0,65.0,51.0,63.0,53.0,157.0,51.0,51.0
1295.0,22.0,18.0,22.0,20.0,164.0,20.0,164.0,19.0,163.0,19.0,163.0,56.0,310.0,56.0,310.0,18.0,22.0,18.0,22.0,20.0,884.0,20.0,94.0,19.0,883.0,19.0,163.0,56.0,912.0,306.0,306.0
1295.0,163.0,19.0,163.0,91.0,955.0,91.0,955.0,19.0,163.0,19.0,163.0,91.0,955.0,91.0,595.0,19.0,163.0,19.0,163.0,91.0,884.0,91.0,164.0,19.0,163.0,19.0,163.0,91.0,157.0,91.0,91.0
1295.0,22.0,20.0,22.0,20.0,164.0,20.0,164.0,56.0,58.0,56.0,58.0,56.0,380.0,56.0,380.0,20.0,22.0,20.0,22.0,20.0,884.0,20.0,164.0,56.0,58.0,56.0,58.0,56.0,152.0,56.0,56.0
1295.0,165.0,21.0,165.0,93.0,957.0,93.0,957.0,57.0,921.0,57.0,921.0,309.0,375.0,309.0,915.0,21.0,165.0,21.0,165.0,93.0,879.0,93.0,164.0,57.0,873.0,57.0,153.0,51.0,152.0,51.0,51.0
1295.0,22.0,22.0,22.0,94.0,94.0,94.0,94.0,58.0,58.0,58.0,58.0,310.0,310.0,310.0,310.0,22.0,22.0,22.0,22.0,94.0,94.0,94.0,94.0,58.0,58.0,58.0,58.0,52.0,52.0,56.0,58.0
1295.0,167.0,23.0,167.0,95.0,959.0,95.0,959.0,59.0,923.0,59.0,923.0,311.0,377.0,311.0,920.0,23.0,167.0,23.0,167.0,95.0,881.0,95.0,164.0,59.0,875.0,59.0,163.0,53.0,157.0,56.0,56.0
1295.0,24.0,27.0,27.0,26.0,26.0,99.0,134.0,25.0,25.0,63.0,133.0,62.0,62.0,315.0,315.0,24.0,24.0,27.0,27.0,26.0,26.0,134.0,99.0,25.0,25.0,63.0,133.0,62.0,312.0,51.0,312.0
1295.0,25.0,27.0,27.0,97.0,97.0,99.0,99.0,25.0,25.0,133.0,133.0,97.0,97.0,565.0,565.0,25.0,25.0,27.0,27.0,97.0,97.0,99.0,99.0,25.0,25.0,133.0,133.0,97.0,97.0,121.0,97.0
1295.0,26.0,27.0,27.0,26.0,26.0,134.0,134.0,62.0,62.0,63.0,63.0,62.0,62.0,350.0,350.0,26.0,26.0,27.0,27.0,26.0,26.0,134.0,134.0,62.0,62.0,63.0,63.0,62.0,62.0,56.0,62.0
1295.0,27.0,27.0,27.0,99.0,99.0,99.0,99.0,63.0,63.0,63.0,63.0,315.0,315.0,315.0,315.0,27.0,27.0,27.0,27.0,99.0,99.0,99.0,99.0,63.0,63.0,63.0,63.0,62.0,62.0,51.0,63.0
1295.0,28.0,136.0,136.0,100.0,100.0,568.0,568.0,64.0,64.0,352.0,352.0,316.0,316.0,340.0,340.0,28.0,28.0,136.0,136.0,100.0,100.0,124.0,134.0,64.0,64.0,58.0,58.0,52.0,52.0,51.0,52.0
1295.0,29.0,27.0,27.0,101.0,101.0,99.0,99.0,65.0,65.0,63.0,63.0,317.0,317.0,315.0,315.0,29.0,29.0,27.0,27.0,101.0,101.0,99.0,99.0,65.0,65.0,63.0,63.0,53.0,62.0,51.0,63.0
1295.0,34.0,18.0,22.0,32.0,176.0,20.0,164.0,31.0,175.0,19.0,163.0,68.0,322.0,56.0,310.0,30.0,34.0,18.0,22.0,32.0,896.0,20.0,94.0,31.0,895.0,19.0,163.0,68.0,52.0,306.0,306.0
